ticker,cik,name,sector,sub_industry,ig_name,index_tenure_y,adv_usd,mom_12_1,dd_52w,ret_12m,fcf_pos_years,gm,gm_stability,fcf_margin,fcf_margin_median_5y,fcf_cov,rev_pos_years,rev_yoy_n,fcf_cagr5_base_fallback,rev_cagr5,fcf_cagr5,gm_ttm,fcf_margin_ttm,brake_gm,brake_fcf_margin,brake_roic,dq_flags,price,shares_cover,mktcap,ev,ic,stack,revenue_ttm,ebit_ttm,fcf_ttm,fcf_adj_ttm,ebitda_ttm,ni_ttm,nopat_ttm,t_eff,roic_ttm,ev_ebit,ev_fcf,fcf_yield,pe_ttm,fcf_ni,nd_ebitda,goodwill,intangibles,goodwill_share_ic,roic_years,roic,roic_median_5y,ev_fcf_self_pct,ev_fcf_self_z,ev_fcf_self_ratio,ev_fcf_self_n,gate_fail_reasons,gates_pass,input_coverage,peer_level,peer_set,pct_roic,pct_fcf_margin,pct_gm,pct_roic_years,pct_fcf_pos_years,pct_fcf_ni,pct_nd_ebitda,pct_ev_ebit,pct_mom_sector,quality_weight_used,quality_score,quality_component_values,cheapness_score,quality_floor_pass,residual,residual_fitted,residual_pct,composite,eps_rev_proxy,flag_derated_quality,evidence_derated,flag_beaten_but_delivering,evidence_beaten
ROL,84839,"Rollins, Inc.",Industrials,Environmental & Facilities Services,Commercial and Professional Services,7.950718685831622,195906991.07462186,-0.35984192780031166,-0.4582896151550798,-0.38583731806947164,10.0,,,0.15599047261862312,0.15360318537233342,0.19436009138634167,9,9,False,0.11717710237805679,0.09518855324042774,,0.1472408772740397,,0.943909424737913,1.014417867699591,gm_derived,34.72999954223633,481145404.0,16710179660.669113,17500479660.669113,2219897000.0,790300000.0,3924019000.0,731932000.0,619169000.0,577776000.0,861732000.0,531716000.0,556775507.6431818,0.23930705633421986,0.25081141496347886,23.909980244980563,30.289384918496292,0.0330148665181163,31.42688890435705,1.1644731397964327,0.9171064785803474,1449382000.0,601532000.0,0.9238779997450333,7.0,0.24724664553893091,0.24928631278349161,0.38461538461538464,-3.997751962932097,0.6579610496845502,260.0,[],True,0.9,ig,Commercial and Professional Services,60.0,63.63636363636363,,50.0,63.63636363636363,45.45454545454545,54.54545454545455,18.181818181818173,4.615384615384616,1.0,68.89767125667868,"{'profitability': 79.4, 'growth': 88.5, 'balance': 69.4, 'stability': 87.0}",54.02567207664701,True,0.23275409700586458,23.999745386737168,55.12820512820513,61.461671666662845,-12.0,False,"{""floor"": true, ""depressed_arms"": {""self_pct"": true, ""self_z"": true, ""median_ratio"": true}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": false, ""fcf_margin"": false, ""roic"": true}, ""self_pct"": 0.38461538461538464, ""self_z"": -3.997751962932097, ""median_ratio"": 0.6579610496845502, ""fcf_yield"": 0.0330148665181163, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": 55.12820512820513, ""brake_values"": {""gm"": null, ""fcf_margin"": 0.943909424737913, ""roic"": 1.014417867699591}}",False,"{""floor"": true, ""mom_sector_pct"": 4.615384615384616, ""eps_rev_proxy"": -12.0}"
ALLE,1579241,Allegion,Industrials,Building Products,Capital Goods,12.780287474332649,195001888.55419642,-0.05104804539494301,-0.14020683911386933,-0.11687225932355039,10.0,0.43037068790934396,0.038978415420535525,0.14046451548924574,0.146404408174653,0.1956706211108801,8,9,False,0.08380376143729995,0.09120633734178307,0.4480121254517897,0.1564882826162994,1.0409912618076858,1.1140769757489426,0.8840218591718505,sbc_unreported;gm_derived,153.35000610351562,85036786.0,13040391652.123352,14942091652.123352,4020300000.0,1901700000.0,4288500000.0,893400000.0,671100000.0,671100000.0,1032500000.0,,742733198.6872002,0.16864428174703358,0.18474571516732588,16.724973866267465,22.2650747312224,0.04491339068346787,,,1.8418401937046005,1925600000.0,769200000.0,0.6702982364500162,10.0,0.20898319792724945,0.20571622248284407,26.53846153846154,-0.37423880500437195,0.9378227779102597,260.0,[],True,0.9,ig,Capital Goods,71.05263157894737,80.95238095238095,78.78787878787878,86.90476190476191,63.95348837209303,,39.473684210526315,80.95238095238095,24.615384615384617,1.0,51.40148309795965,"{'profitability': 75.5, 'growth': 72.9, 'balance': 38.6, 'stability': 80.8}",63.42639815742131,False,-0.21224262036876995,27.529603472467354,,57.41394062769048,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": true, ""roic"": false}, ""self_pct"": 26.53846153846154, ""self_z"": -0.37423880500437195, ""median_ratio"": 0.9378227779102597, ""fcf_yield"": 0.04491339068346787, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.0409912618076858, ""fcf_margin"": 1.1140769757489426, ""roic"": 0.8840218591718505}}",False,"{""floor"": false, ""mom_sector_pct"": 24.615384615384617, ""eps_rev_proxy"": null}"
APTV,1521332,Aptiv,Consumer Discretionary,Automotive Parts & Equipment,Consumer Durables and Apparel,13.71937029431896,192066285.06381166,-0.4013769679280679,-0.48641026439677193,-0.44993356188034206,10.0,,,0.048052646964906014,0.043638721260784996,0.4628137493062764,6,9,False,0.09317322677777895,,0.205506568292244,0.03868994061543998,,0.8051573234601658,,,45.540000915527344,207633331.0,9455622083.833992,13595622083.833992,12893000000.0,4140000000.0,16671000000.0,891000000.0,763000000.0,645000000.0,1774000000.0,220000000.0,798627615.0627615,0.10367271036727103,0.06194272978071524,15.258835110924794,21.078483850905414,0.04744174235079273,42.9801003810636,3.4681818181818183,2.333709131905299,3937000000.0,1838000000.0,0.4479174745986194,1.0,,,38.88888888888889,-0.020731906872402527,0.9191205158662533,234.0,"['mktcap<10B', 'fcf_cagr5 gate']",False,0.8,ig,Consumer Durables and Apparel,,30.0,,11.11111111111111,70.0,88.88888888888889,0.0,44.44444444444444,3.0303030303030303,1.0,18.415459265041434,"{'profitability': 23.2, 'growth': 77.6, 'balance': 22.2, 'stability': 46.9}",50.23252270523781,False,,,,34.32399098513962,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": false, ""fcf_margin"": false, ""roic"": false}, ""self_pct"": 38.88888888888889, ""self_z"": -0.020731906872402527, ""median_ratio"": 0.9191205158662533, ""fcf_yield"": 0.04744174235079273, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": null, ""fcf_margin"": 0.8051573234601658, ""roic"": null}}",False,"{""floor"": false, ""mom_sector_pct"": 3.0303030303030303, ""eps_rev_proxy"": null}"
LDOS,1336920,Leidos,Industrials,Diversified Support Services,Commercial and Professional Services,7.096509240246407,189796245.65141436,-0.20950277985222487,-0.34639604396723656,-0.2917786903015256,10.0,0.15160309044989323,0.10532650451176659,0.06787180373843497,0.06330322391128736,0.24988450798576517,9,9,False,0.07000095748778401,0.07140978486624738,0.17528588496330433,0.11736928941230017,1.156215776625204,1.729279066526935,1.4192149774830598,gm_derived,128.86000061035156,125492209.0,16170926128.334366,17364926128.334366,6478000000.0,1194000000.0,17577000000.0,2030000000.0,2163000000.0,2063000000.0,2332000000.0,1376000000.0,1579392080.3123257,0.22197434467373117,0.24380859529365942,8.554150802135156,8.417317560995814,0.11880269370301559,11.752126546754626,1.5719476744186047,0.4897084048027444,7663000000.0,947000000.0,1.3291139240506329,8.0,0.17179116565275226,0.15012565585799076,0.7692307692307693,-2.9251984385525778,0.4284080984581595,260.0,[],True,1.0,ig,Commercial and Professional Services,30.0,9.090909090909092,14.285714285714285,63.63636363636363,63.63636363636363,90.9090909090909,72.72727272727273,90.9090909090909,13.846153846153847,1.0,48.38229022192272,"{'profitability': 50.2, 'growth': 58.9, 'balance': 83.7, 'stability': 77.0}",94.02272727272727,False,-1.0395586194424697,23.803909157032553,,71.202508747325,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": true, ""self_z"": true, ""median_ratio"": true}, ""yield_arm"": true, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": true, ""roic"": true}, ""self_pct"": 0.7692307692307693, ""self_z"": -2.9251984385525778, ""median_ratio"": 0.4284080984581595, ""fcf_yield"": 0.11880269370301559, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.156215776625204, ""fcf_margin"": 1.729279066526935, ""roic"": 1.4192149774830598}}",False,"{""floor"": false, ""mom_sector_pct"": 13.846153846153847, ""eps_rev_proxy"": null}"
EXPD,746515,Expeditors International,Industrials,Air Freight & Logistics,Transportation,18.926762491444215,189151101.45501757,0.5226693738985355,0.0,0.5756830990772588,10.0,,,0.08060546521210087,0.07987788247348972,0.4365150793233774,7,9,False,0.029221442160778155,0.09435028171535054,,0.07049068286961069,,0.8745149312658306,0.9186675475928318,,192.60000610351562,129990622.0,25036194590.599792,24574362590.599792,1656870000.0,-461832000.0,12036002000.0,1183398000.0,923864000.0,848426000.0,1238286000.0,918799000.0,889926577.8641158,0.24799046655130758,0.5371130975056074,20.7659321636506,28.96465053004009,0.03452484258226664,27.248826555753535,1.0055126311630727,-0.37487543265449175,7927000.0,2630000.0,0.006371652573828966,9.0,0.5846653655209606,0.49505661502604464,91.15384615384615,1.0369176825844422,1.375981685958039,260.0,[],True,0.9,ig,Transportation,100.0,55.55555555555556,,86.36363636363636,77.27272727272727,54.54545454545454,88.88888888888889,27.272727272727266,84.61538461538461,1.0,39.8678431498329,"{'profitability': 64.1, 'growth': 51.5, 'balance': 100.0, 'stability': 56.1}",21.955937623164836,False,0.02349881582565816,28.29195032570311,,30.911890386498868,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": false, ""fcf_margin"": false, ""roic"": true}, ""self_pct"": 91.15384615384615, ""self_z"": 1.0369176825844422, ""median_ratio"": 1.375981685958039, ""fcf_yield"": 0.03452484258226664, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": null, ""fcf_margin"": 0.8745149312658306, ""roic"": 0.9186675475928318}}",False,"{""floor"": false, ""mom_sector_pct"": 84.61538461538461, ""eps_rev_proxy"": null}"
GDDY,1609711,GoDaddy,Information Technology,Internet Services & Infrastructure,Software and Services,2.220396988364134,185057545.56145677,-0.34585425558162075,-0.3225338255301391,-0.32407469729039484,10.0,,,0.18812851670273298,0.1667332690815919,0.2541655865295747,9,9,False,0.08342562059026815,0.1767932100472862,,0.2744852177661096,,1.4590303616746803,1.7930444307703832,gm_derived,98.06999969482422,126647704.0,12420340292.630188,15126540292.630188,2712900000.0,2706200000.0,5104100000.0,1266700000.0,1702900000.0,1401000000.0,1359400000.0,910300000.0,994203319.5378515,0.21512329712019312,0.36647252738318825,11.941691239149119,10.796959523647528,0.09261866711733034,13.644227499319113,1.8707019663847084,1.9907312049433574,3607700000.0,12500000.0,1.3344391610453759,5.0,0.20438563657105419,0.17158848674347216,,,,,[],True,0.8,ig,Software and Services,65.0,56.52173913043478,,57.14285714285714,65.21739130434783,59.09090909090909,23.80952380952381,86.36363636363636,5.084745762711865,1.0,54.831997030510394,"{'profitability': 76.2, 'growth': 84.8, 'balance': 33.6, 'stability': 83.1}",,False,-1.1343258247297383,33.56857607955908,,,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": true, ""residual_arm"": false, ""brakes"": {""gm"": false, ""fcf_margin"": true, ""roic"": true}, ""self_pct"": null, ""self_z"": null, ""median_ratio"": null, ""fcf_yield"": 0.09261866711733034, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": null, ""fcf_margin"": 1.4590303616746803, ""roic"": 1.7930444307703832}}",False,"{""floor"": false, ""mom_sector_pct"": 5.084745762711865, ""eps_rev_proxy"": null}"
MKC,63754,McCormick & Company,Consumer Staples,Packaged Foods & Meats,Food Beverage and Tobacco,23.485284052019164,181451319.89944282,-0.18149406193326334,-0.2691754638806755,-0.23164942566876423,10.0,0.3785894246149789,0.03205303595736535,0.09113081411500469,0.08917708999509198,0.29534799571527426,9,9,False,0.040775986020144206,-0.01925692501253995,0.3862140864902922,0.13187467843700074,1.0201396589011102,1.4470920699839065,,shares_was_proxy,51.31999969482422,269000000.0,13805079917.907715,19306679917.907715,12497200000.0,5501600000.0,7385800000.0,1103700000.0,1019900000.0,974000000.0,1360600000.0,1618400000.0,,,,17.492688156118252,19.82205330380669,0.05044886040176054,8.530079039735366,0.6301903114186851,3.6189181243569015,6291900000.0,2816300000.0,0.728819255513235,,,,1.153846153846154,-1.1833308633600614,0.485755088701646,260.0,[],True,0.8,ig,Food Beverage and Tobacco,,31.25,43.75,,56.25,7.6923076923076925,20.0,50.0,3.4482758620689653,1.0,15.884858855395999,"{'profitability': 35.7, 'growth': 17.0, 'balance': 0.0, 'stability': 82.0}",66.38465812052816,False,,,,41.13475848796208,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": true, ""self_z"": true, ""median_ratio"": true}, ""yield_arm"": true, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": true, ""roic"": false}, ""self_pct"": 1.153846153846154, ""self_z"": -1.1833308633600614, ""median_ratio"": 0.485755088701646, ""fcf_yield"": 0.05044886040176054, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.0201396589011102, ""fcf_margin"": 1.4470920699839065, ""roic"": null}}",False,"{""floor"": false, ""mom_sector_pct"": 3.4482758620689653, ""eps_rev_proxy"": null}"
CHD,313927,Church & Dwight,Consumer Staples,Household Products,Household and Personal Products,10.707734428473648,180362851.04600924,0.10406638637035859,-0.09645822472660392,0.02613868538908304,10.0,0.439996949140412,0.028997976897450158,0.14663306093425782,0.15018584925742168,0.15003347754641566,9,9,False,0.04847582950857543,0.04162047082912834,0.4564864908253199,,1.0374764909554992,,1.067574893892673,,94.1500015258789,237203907.0,22332748205.99444,24486548205.99444,6501600000.0,2153800000.0,6229100000.0,1088000000.0,,,1329100000.0,744800000.0,850485306.4651554,0.218303946263644,0.13081169350085445,22.506018571686063,,,29.984892865191245,,1.6204950718531337,2649900000.0,4032700000.0,1.027839301095115,9.0,0.12253163150350874,0.13546379047894302,17.692307692307693,-0.9176849814907103,0.8551331426414851,260.0,[],True,0.8,sector,Consumer Staples,46.15384615384615,72.41379310344827,53.84615384615385,69.23076923076923,56.896551724137936,,59.25925925925926,33.33333333333334,65.51724137931035,1.0,44.936461169610354,"{'profitability': 62.7, 'growth': 37.5, 'balance': 46.0, 'stability': 89.6}",,False,,,,,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": true, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": false, ""roic"": true}, ""self_pct"": 17.692307692307693, ""self_z"": -0.9176849814907103, ""median_ratio"": 0.8551331426414851, ""fcf_yield"": null, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.0374764909554992, ""fcf_margin"": null, ""roic"": 1.067574893892673}}",False,"{""floor"": false, ""mom_sector_pct"": 65.51724137931035, ""eps_rev_proxy"": null}"
TSN,100493,Tyson Foods,Consumer Staples,Packaged Foods & Meats,Food Beverage and Tobacco,21.09240246406571,178159542.8410768,0.08214266579452767,-0.21138775741040805,-0.00520640386170812,9.0,0.08941420962719623,0.3973583891006285,0.021560752828898924,0.019782884223287597,0.7790825673783913,8,9,False,0.04741462587264644,,0.06135310805472762,0.020846051639314828,0.6861673140156735,0.96685175164078,0.5065989276173385,shares_was_proxy;sbc_unreported,52.97999954223633,351801512.0,18638443944.71805,20464443944.71805,19905000000.0,1826000000.0,55694000000.0,1257000000.0,1161000000.0,1161000000.0,2633000000.0,574000000.0,916690243.902439,0.2707317073170732,0.04605326520484496,16.280384999775695,17.626566705183503,0.05673254563555628,32.47115669811507,2.0226480836236935,0.653247246486897,9469000000.0,5624000000.0,0.7582516955538809,7.0,0.09090675620148861,0.05995256792272224,53.61702127659574,0.009299500623283783,1.0275567861192778,235.0,['fcf_cagr5 gate'],False,1.0,ig,Food Beverage and Tobacco,53.84615384615385,6.25,6.25,57.692307692307686,9.375,84.61538461538461,73.33333333333333,64.28571428571428,62.06896551724138,1.0,18.44850722739562,"{'profitability': 15.5, 'growth': 39.5, 'balance': 78.2, 'stability': 44.4}",53.47214464304783,False,-0.07459610956886209,18.991724760881645,,35.960325935221725,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": true, ""residual_arm"": false, ""brakes"": {""gm"": false, ""fcf_margin"": true, ""roic"": false}, ""self_pct"": 53.61702127659574, ""self_z"": 0.009299500623283783, ""median_ratio"": 1.0275567861192778, ""fcf_yield"": 0.05673254563555628, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 0.6861673140156735, ""fcf_margin"": 0.96685175164078, ""roic"": 0.5065989276173385}}",False,"{""floor"": false, ""mom_sector_pct"": 62.06896551724138, ""eps_rev_proxy"": null}"
COO,711404,Cooper Companies (The),Health Care,Health Care Supplies,Health Care Equipment and Services,9.971252566735114,177704458.8302928,0.14232150300444601,-0.3587486613166827,-0.19151170364905423,10.0,0.658777276675185,0.012331154277608565,0.09402358819929127,0.08874987782230476,0.2965957768935426,8,9,True,0.10979355015450176,-0.04624421429162717,0.6592791899738016,0.16002265807547972,1.0007618861736545,1.7019416206101134,0.7495579707538026,sbc_unreported,53.90999984741211,190155294.0,10251271870.524605,13547371870.524605,11624300000.0,3296100000.0,4236900000.0,544200000.0,678000000.0,678000000.0,928200000.0,570300000.0,371509336.8358856,0.3173294067697803,0.031959716872059875,24.89410487049725,19.981374440301778,0.05004660730360134,17.975226846439778,1.1888479747501315,3.550851109674639,3876300000.0,1445900000.0,0.4578512254501346,0.0,0.042638085537158886,0.04123500460037795,39.61538461538461,-0.15757779339781264,0.7611851302280671,260.0,[],True,1.0,ig,Health Care Equipment and Services,10.714285714285714,40.0,69.56521739130434,12.068965517241379,59.67741935483871,44.827586206896555,7.142857142857139,26.66666666666667,35.714285714285715,1.0,18.827367975502884,"{'profitability': 25.7, 'growth': 45.7, 'balance': 0.0, 'stability': 78.4}",45.34731552441374,False,-0.21002414467217,24.651178442217514,,32.08734174995831,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": true}, ""yield_arm"": true, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": true, ""roic"": false}, ""self_pct"": 39.61538461538461, ""self_z"": -0.15757779339781264, ""median_ratio"": 0.7611851302280671, ""fcf_yield"": 0.05004660730360134, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.0007618861736545, ""fcf_margin"": 1.7019416206101134, ""roic"": 0.7495579707538026}}",False,"{""floor"": false, ""mom_sector_pct"": 35.714285714285715, ""eps_rev_proxy"": null}"
TRMB,864749,Trimble Inc.,Information Technology,Application Software,Software and Services,5.642710472279261,175076992.13491645,-0.28783382257487733,-0.3096264108602682,-0.2870919658077089,10.0,0.6168495428689483,0.08022675531299438,0.096124267109118,0.09209133114326827,0.26750226033136737,6,9,False,0.026490354149407702,-0.10117713660786176,0.6979830288931772,0.16331385973723864,1.1315288095163036,1.6989867870914281,1.137169847906564,,57.65999984741211,233179848.0,13445150000.099579,15389350000.099579,7055000000.0,1944200000.0,3782900000.0,642700000.0,773100000.0,617800000.0,844800000.0,-104700000.0,525798893.96285933,0.18189062709995443,0.07452854627397014,23.94484207266155,24.909922305114243,0.04014464548509212,,,2.301373106060606,4826600000.0,850400000.0,0.804677533664068,0.0,0.06553862328584517,0.0636195186187638,0.38461538461538464,-0.6126921065314822,0.5447546942265152,260.0,['fcf_cagr5 gate'],False,0.9,ig,Software and Services,25.0,21.73913043478261,21.052631578947366,14.285714285714285,65.21739130434783,,19.04761904761905,50.0,10.16949152542373,1.0,14.88114282868958,"{'profitability': 34.3, 'growth': 11.0, 'balance': 23.3, 'stability': 61.9}",65.7100603121943,False,-0.2727302566984795,32.72032573606777,,40.29560157044194,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": true, ""self_z"": false, ""median_ratio"": true}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": true, ""roic"": true}, ""self_pct"": 0.38461538461538464, ""self_z"": -0.6126921065314822, ""median_ratio"": 0.5447546942265152, ""fcf_yield"": 0.04014464548509212, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.1315288095163036, ""fcf_margin"": 1.6989867870914281, ""roic"": 1.137169847906564}}",False,"{""floor"": false, ""mom_sector_pct"": 10.16949152542373, ""eps_rev_proxy"": null}"
RVTY,31791,Revvity,Health Care,Health Care Equipment,Health Care Equipment and Services,41.28678986995209,173463685.98923668,0.413817427956662,-0.045384761224912085,0.5042078614016061,10.0,,,0.16879454207147146,0.1703625040309154,0.7059295581750906,6,9,False,0.014078223738904772,-0.09270053824079161,,0.18328250013479583,,1.0858319107094698,0.7649466114447454,,124.30999755859375,111586401.0,13871305235.882263,16226451235.882263,9583904000.0,2355146000.0,2911811000.0,358847000.0,558113000.0,533684000.0,771082000.0,237554000.0,326643134.9015217,0.08974260645477973,0.034082471496117,45.21829982104424,30.404605039465796,0.032889754650717536,58.392219183353106,2.3494152908391355,3.0543392272157823,6607802000.0,2224001000.0,0.9215245686935094,1.0,0.04455535979399379,0.032756169303545066,62.82051282051282,0.01897075295601127,1.0422549614788588,234.0,['fcf_cagr5 gate'],False,0.9,ig,Health Care Equipment and Services,14.285714285714285,90.0,,29.310344827586203,59.67741935483871,86.20689655172413,17.85714285714286,0.0,80.95238095238095,1.0,8.295286764529259,"{'profitability': 42.3, 'growth': 5.9, 'balance': 0.0, 'stability': 44.4}",24.366926395215266,False,0.20877959834938764,24.675589612034884,,16.331106579872262,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": false, ""fcf_margin"": true, ""roic"": false}, ""self_pct"": 62.82051282051282, ""self_z"": 0.01897075295601127, ""median_ratio"": 1.0422549614788588, ""fcf_yield"": 0.032889754650717536, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": null, ""fcf_margin"": 1.0858319107094698, ""roic"": 0.7649466114447454}}",False,"{""floor"": false, ""mom_sector_pct"": 80.95238095238095, ""eps_rev_proxy"": null}"
MAS,62996,Masco,Industrials,Building Products,Capital Goods,45.204654346338124,172819103.23773426,0.02379402624172733,-0.16853349745927892,-0.05209209249356572,10.0,0.3452597123400786,0.05092328955910966,0.10364033840912305,0.11055276381909548,0.20541753633064722,5,9,False,0.010196177670730222,0.006354947957538437,0.35434301341320484,0.12280244823544732,1.0263086040695628,1.1848904598389223,0.8701250877643761,sbc_unreported,68.5199966430664,201734437.0,13822842946.030891,17141842946.030891,3077000000.0,3319000000.0,7679000000.0,1278000000.0,943000000.0,943000000.0,1429000000.0,837000000.0,968313993.1740614,0.24232081911262798,0.31469418042705927,13.41302264947644,18.17798827786945,0.05501158790037491,16.51474664997717,1.1266427718040621,2.134359692092372,618000000.0,198000000.0,0.26519337016574585,10.0,0.3616654488558733,0.3575194570069592,27.307692307692307,-0.5816864968662913,0.9391793763604565,260.0,[],True,1.0,ig,Capital Goods,97.36842105263158,54.761904761904766,48.484848484848484,86.90476190476191,63.95348837209303,42.5,34.210526315789465,88.0952380952381,32.30769230769231,1.0,24.69714336201812,"{'profitability': 72.1, 'growth': 6.9, 'balance': 28.9, 'stability': 62.4}",68.26538113201724,False,-0.42739247533228486,27.871478840446695,,46.48126224701768,,False,"{""floor"": false, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": true, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": true, ""roic"": false}, ""self_pct"": 27.307692307692307, ""self_z"": -0.5816864968662913, ""median_ratio"": 0.9391793763604565, ""fcf_yield"": 0.05501158790037491, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": null, ""brake_values"": {""gm"": 1.0263086040695628, ""fcf_margin"": 1.1848904598389223, ""roic"": 0.8701250877643761}}",False,"{""floor"": false, ""mom_sector_pct"": 32.30769230769231, ""eps_rev_proxy"": null}"
VLTO,1967680,Veralto,Industrials,Environmental & Facilities Services,Commercial and Professional Services,2.948665297741273,168790661.37125748,-0.09932412269118984,-0.11795248766522648,-0.1323341685539915,5.0,0.5838307942666603,0.021884428131867428,0.16428976560761807,0.1700856403106951,0.08106556165967808,4,4,True,,0.047532853252115315,0.5986053996066512,0.17307348471303416,1.0253063138927931,1.0534647978401448,0.9178991671949419,,94.0999984741211,245599266.0,23110890555.84526,24548890555.84526,4443000000.0,1438000000.0,5593000000.0,1293000000.0,1042000000.0,968000000.0,1376000000.0,969000000.0,1039765145.2282158,0.195850622406639,0.2340232152212955,18.98599424272642,25.360424127939318,0.039431517192108405,23.850248251646295,1.0753353973168214,1.0443313953488371,3042000000.0,750000000.0,0.8534773801485482,3.0,0.2549552538940195,0.25636970674260423,,,,,['rev_cagr5 gate'],False,0.9,ig,Commercial and Professional Services,80.0,72.72727272727273,71.42857142857143,22.727272727272727,9.090909090909092,27.27272727272727,45.45454545454546,54.54545454545455,21.53846153846154,1.0,60.986713960889816,"{'profitability': 84.0, 'growth': 39.6, 'balance': 65.2, 'stability': 93.8}",,True,0.05445576078728731,24.016331856308057,42.30769230769231,,7.0,False,"{""floor"": true, ""depressed_arms"": {""self_pct"": false, ""self_z"": false, ""median_ratio"": false}, ""yield_arm"": false, ""residual_arm"": false, ""brakes"": {""gm"": true, ""fcf_margin"": true, ""roic"": true}, ""self_pct"": null, ""self_z"": null, ""median_ratio"": null, ""fcf_yield"": 0.039431517192108405, ""yield_threshold"": 0.0495, ""gs10"": 0.0495, ""residual_pct"": 42.30769230769231, ""brake_values"": {""gm"": 1.0253063138927931, ""fcf_margin"": 1.0534647978401448, ""roic"": 0.9178991671949419}}",True,"{""floor"": true, ""mom_sector_pct"": 21.53846153846154, ""eps_rev_proxy"": 7.0}"
